cd_UGestora,dt_AnoEmpenho,nu_Licitacao,nu_Empenho,cd_UnidOrcamentaria,tp_Licitacao,vl_Empenho,cd_Funcao,cd_Subfuncao,cd_SubElemento,dt_MesAnoEmpenho,dt_Empenho
201093,2016,000242016,0005521,02050,11,3588,12,361,38,122016,2016-12-28T00:00:00Z
201097,2016,060232016,0003054,02060,11,255,12,361,61,102016,2016-10-14T00:00:00Z
201097,2016,060232016,0003060,02060,11,660,12,361,61,102016,2016-10-14T00:00:00Z
201097,2016,060232016,0003106,02060,11,720,12,361,61,102016,2016-10-19T00:00:00Z
201097,2016,060232016,0003450,02060,11,1785,12,361,61,112016,2016-11-17T00:00:00Z
201097,2016,060232016,0003451,02060,11,1200,12,361,61,112016,2016-11-17T00:00:00Z
201097,2016,060232016,0003917,02060,11,1615,12,361,61,122016,2016-12-27T00:00:00Z
201097,2016,060232016,0003926,02060,11,1140,12,361,61,122016,2016-12-27T00:00:00Z
201097,2016,060232016,0003977,02060,11,850,12,361,61,122016,2016-12-27T00:00:00Z
201097,2016,060232016,0003978,02060,11,600,12,361,61,122016,2016-12-27T00:00:00Z
201102,2016,000132016,0001784,02040,11,5000,12,361,38,082016,2016-08-10T00:00:00Z
201102,2016,000132016,0002007,02040,11,5000,12,361,38,092016,2016-09-05T00:00:00Z
201102,2016,000132016,0002205,02040,11,5000,12,361,38,102016,2016-10-11T00:00:00Z
201102,2016,000132016,0002370,02040,11,5000,12,361,38,112016,2016-11-03T00:00:00Z
201102,2016,000132016,0002578,02040,11,5000,12,361,38,112016,2016-11-30T00:00:00Z
201102,2016,000132016,0002758,02040,11,5000,12,361,38,122016,2016-12-21T00:00:00Z
201112,2016,000102016,0002426,02006,11,2112,12,361,38,112016,2016-11-11T00:00:00Z
201112,2016,000102016,0002655,02006,11,2112,12,361,38,122016,2016-12-12T00:00:00Z
201112,2016,000102016,0002656,02006,11,2112,12,361,38,122016,2016-12-12T00:00:00Z
201116,2016,000192016,0001814,02050,11,2275,12,361,38,062016,2016-06-27T00:00:00Z
201116,2016,000192016,0002145,02050,11,1638,12,361,38,072016,2016-07-29T00:00:00Z
201116,2016,000192016,0002395,02050,11,910,12,361,38,082016,2016-08-18T00:00:00Z
201116,2016,000192016,0002615,02050,11,1001,12,361,99,092016,2016-09-02T00:00:00Z
201116,2016,000192016,0002799,02050,11,1001,12,361,99,092016,2016-09-29T00:00:00Z
201116,2016,000192016,0003265,02050,11,1456,12,361,38,112016,2016-11-11T00:00:00Z
201120,2016,000192016,0006401,02030,11,19000,12,361,61,092016,2016-09-30T00:00:00Z
201120,2016,000192016,0006688,02030,11,47480,12,361,61,102016,2016-10-20T00:00:00Z
201120,2016,000192016,0006689,02030,11,18000,12,361,61,102016,2016-10-20T00:00:00Z
201120,2016,000192016,0007011,02030,11,75000,12,361,61,112016,2016-11-07T00:00:00Z
201120,2016,000192016,0007014,02030,11,9480,12,361,61,112016,2016-11-07T00:00:00Z
201120,2016,000192016,0007466,02030,11,19000,12,361,61,112016,2016-11-22T00:00:00Z
201120,2016,000192016,0007952,02030,11,29980,12,361,61,122016,2016-12-14T00:00:00Z
201120,2016,000192016,0007953,02030,11,35500,12,361,61,122016,2016-12-14T00:00:00Z
201120,2016,000192016,0007954,02030,11,35500,12,361,61,122016,2016-12-14T00:00:00Z
201120,2016,000192016,0008268,02030,11,19000,12,361,61,122016,2016-12-28T00:00:00Z
201124,2016,000162016,0003621,20500,11,1850,12,361,95,082016,2016-08-29T00:00:00Z
201124,2016,000162016,0003644,20500,11,6600,12,361,95,082016,2016-08-29T00:00:00Z
201124,2016,000162016,0004117,20500,11,1850,12,361,95,092016,2016-09-30T00:00:00Z
201124,2016,000162016,0004123,20500,11,6600,12,361,95,092016,2016-09-30T00:00:00Z
201124,2016,000162016,0004595,20500,11,1850,12,361,95,112016,2016-11-10T00:00:00Z
201124,2016,000162016,0004603,20500,11,6600,12,361,95,112016,2016-11-10T00:00:00Z
201124,2016,000162016,0005217,20500,11,6600,12,361,95,122016,2016-12-15T00:00:00Z
201124,2016,000162016,0005219,20500,11,1850,12,361,95,122016,2016-12-15T00:00:00Z
201126,2016,000182016,0002350,02050,11,1270,12,361,38,072016,2016-07-08T00:00:00Z
201126,2016,000182016,0002355,02050,11,970,12,361,38,072016,2016-07-08T00:00:00Z
201126,2016,000182016,0002808,02050,11,970,12,361,38,082016,2016-08-10T00:00:00Z
201126,2016,000182016,0002819,02050,11,1570,12,361,38,082016,2016-08-11T00:00:00Z
201126,2016,000182016,0003104,02050,11,970,12,361,38,092016,2016-09-01T00:00:00Z
201126,2016,000182016,0003549,02050,11,970,12,361,38,102016,2016-10-06T00:00:00Z
201126,2016,000182016,0003628,02050,11,1830,12,361,38,102016,2016-10-11T00:00:00Z
201126,2016,000182016,0003860,02050,11,970,12,361,38,102016,2016-10-31T00:00:00Z
201126,2016,000182016,0004329,02050,11,1830,12,361,38,122016,2016-12-08T00:00:00Z
201126,2016,000182016,0004340,02050,11,970,12,361,38,122016,2016-12-08T00:00:00Z
201128,2016,000292016,0001902,02040,11,10300,12,361,95,052016,2016-05-23T00:00:00Z
201128,2016,000292016,0003080,02040,11,10300,12,361,95,082016,2016-08-10T00:00:00Z
201128,2016,000292016,0003923,02040,11,10300,12,361,95,102016,2016-10-20T00:00:00Z
201128,2016,000292016,0004770,02040,11,10300,12,361,95,122016,2016-12-30T00:00:00Z
201137,2016,000012016,0001620,02040,12,320000,12,361,77,052016,2016-05-30T00:00:00Z
201142,2016,000182016,2006030,20600,7,4914,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006032,20600,7,4432.5,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006034,20600,7,3798,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006035,20600,7,3420,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006036,20600,7,2754,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006038,20600,7,3804,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006043,20600,7,4780.8,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006044,20600,7,2610,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006053,20600,7,5050.8,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006054,20600,7,4518,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006057,20600,7,4389,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006064,20600,7,2925,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006066,20600,7,3420,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006067,20600,7,4095,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006088,20600,7,4774.35,12,361,61,112016,2016-11-28T00:00:00Z
201142,2016,000182016,2006486,20600,7,5843.2,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006488,20600,7,6279,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006489,20600,7,4180,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006490,20600,7,4642,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006491,20600,7,5417.5,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006496,20600,7,7015,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006497,20600,7,3190,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006498,20600,7,5522,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006500,20600,7,3366,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006502,20600,7,5005,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006503,20600,7,3575,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006504,20600,7,4184.4,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006505,20600,7,5229.05,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006507,20600,7,4598,12,361,61,122016,2016-12-22T00:00:00Z
201142,2016,000182016,2006509,20600,7,4180,12,361,61,122016,2016-12-22T00:00:00Z
201143,2016,000112016,0002084,00204,11,1600,12,361,95,072016,2016-07-04T00:00:00Z
201143,2016,000112016,0002389,00204,11,1601.6,12,361,95,082016,2016-08-01T00:00:00Z
201143,2016,000112016,0002413,00204,11,2999,12,361,95,082016,2016-08-08T00:00:00Z
201143,2016,000112016,0002443,00204,11,1600,12,361,95,082016,2016-08-10T00:00:00Z
201143,2016,000112016,0002446,00204,11,1600,12,361,95,082016,2016-08-10T00:00:00Z
201143,2016,000112016,0002484,00204,11,1601.6,12,361,95,082016,2016-08-10T00:00:00Z
201143,2016,000112016,0002578,00204,11,1600,12,361,95,082016,2016-08-15T00:00:00Z
201143,2016,000112016,0002937,00204,11,1600,12,361,95,092016,2016-09-16T00:00:00Z
201143,2016,000112016,0002945,00204,11,1600,12,361,38,092016,2016-09-16T00:00:00Z
201143,2016,000112016,0003311,00204,11,1600,12,361,38,102016,2016-10-17T00:00:00Z
201143,2016,000112016,0003460,00204,11,1600,12,361,95,102016,2016-10-25T00:00:00Z
201143,2016,000112016,0003461,00204,11,1600,12,361,95,102016,2016-10-25T00:00:00Z
201143,2016,000112016,0003688,00204,11,1600,12,361,95,112016,2016-11-08T00:00:00Z
201143,2016,000112016,0003735,00204,11,1600,12,361,95,112016,2016-11-14T00:00:00Z
201143,2016,000112016,0003736,00204,11,1600,12,361,95,112016,2016-11-14T00:00:00Z
201143,2016,000112016,0003778,00204,11,2999,12,361,95,112016,2016-11-16T00:00:00Z
201143,2016,000112016,0004032,00204,11,1600,12,361,95,122016,2016-12-07T00:00:00Z
201143,2016,000112016,0004047,00204,11,1600,12,361,95,122016,2016-12-07T00:00:00Z
201143,2016,000112016,0004048,00204,11,1600,12,361,38,122016,2016-12-07T00:00:00Z
201143,2016,000112016,0004049,00204,11,1600,12,361,38,122016,2016-12-07T00:00:00Z
201144,2016,000062016,0001889,20600,11,5500,12,361,95,052016,2016-05-30T00:00:00Z
201144,2016,000062016,0002844,20600,11,11000,12,361,95,082016,2016-08-01T00:00:00Z
201144,2016,000062016,0003020,20600,11,5000,12,361,95,082016,2016-08-16T00:00:00Z
201144,2016,000062016,0003033,20600,11,5200,12,361,95,082016,2016-08-16T00:00:00Z
201144,2016,000062016,0003528,20600,11,5200,12,361,95,092016,2016-09-27T00:00:00Z
201144,2016,000062016,0003538,20600,11,5000,12,361,38,092016,2016-09-09T00:00:00Z
201144,2016,000062016,0003864,20600,11,5000,12,361,95,102016,2016-10-20T00:00:00Z
201144,2016,000062016,0003906,20600,11,5200,12,361,95,102016,2016-10-25T00:00:00Z
201144,2016,000062016,0004127,20600,11,5500,12,361,95,112016,2016-11-30T00:00:00Z
201144,2016,000062016,0004206,20600,11,5500,12,361,95,112016,2016-11-22T00:00:00Z
201144,2016,000062016,0004485,20600,11,5200,12,361,95,112016,2016-11-18T00:00:00Z
201144,2016,000062016,0004487,20600,11,5000,12,361,95,112016,2016-11-18T00:00:00Z
201144,2016,000062016,0004562,20600,11,5000,12,361,95,122016,2016-12-07T00:00:00Z
201144,2016,000062016,0004699,20600,11,5200,12,361,95,122016,2016-12-19T00:00:00Z
201148,2016,000142016,0003410,01006,11,12283.15,12,361,95,072016,2016-07-29T00:00:00Z
201148,2016,000142016,0003746,01006,11,96284.9,12,361,95,082016,2016-08-15T00:00:00Z
201148,2016,000142016,0003832,01006,11,14732,12,361,95,082016,2016-08-23T00:00:00Z
201148,2016,000142016,0003840,01006,11,13611.4,12,361,95,082016,2016-08-25T00:00:00Z
201148,2016,000142016,0004201,01006,11,10681,12,361,95,082016,2016-08-31T00:00:00Z
201148,2016,000142016,0004368,01006,11,16941.8,12,361,95,092016,2016-09-20T00:00:00Z
201148,2016,000142016,0004369,01006,11,96284.9,12,361,95,092016,2016-09-20T00:00:00Z
201148,2016,000142016,0004596,01006,11,13611.4,12,361,95,092016,2016-09-28T00:00:00Z
201148,2016,000142016,0004823,01006,11,12283.15,12,361,95,102016,2016-10-11T00:00:00Z
201148,2016,000142016,0005210,01006,11,13611.4,12,361,95,112016,2016-11-07T00:00:00Z
201148,2016,000142016,0005218,01006,11,96284.9,12,361,95,112016,2016-11-09T00:00:00Z
201148,2016,000142016,0005230,01006,11,15468.6,12,361,95,112016,2016-11-15T00:00:00Z
201148,2016,000142016,0005349,01006,11,96284.9,12,361,95,112016,2016-11-29T00:00:00Z
201148,2016,000142016,0005353,01006,11,13611.4,12,361,95,112016,2016-11-29T00:00:00Z
201148,2016,000142016,0005607,01006,11,11215.05,12,361,95,112016,2016-11-30T00:00:00Z
201148,2016,000142016,0005673,01006,11,14732,12,361,95,122016,2016-12-09T00:00:00Z
201148,2016,000142016,0005792,01006,11,96284.9,12,361,95,122016,2016-12-19T00:00:00Z
201148,2016,000142016,0005958,01006,11,13611.4,12,361,95,122016,2016-12-27T00:00:00Z
201148,2016,000142016,0006201,01006,11,14732,12,361,95,122016,2016-12-30T00:00:00Z
201148,2016,000142016,0006202,01006,11,14732,12,361,95,122016,2016-12-30T00:00:00Z
201148,2016,000142016,0006216,01006,11,12283.15,12,361,95,122016,2016-12-30T00:00:00Z
201148,2016,000142016,0006217,01006,11,10681,12,361,95,122016,2016-12-30T00:00:00Z
201148,2016,000142016,0006218,01006,11,9612.9,12,361,95,122016,2016-12-30T00:00:00Z
201148,2016,000142016,0006236,01006,11,96284.9,12,361,95,122016,2016-12-30T00:00:00Z
201148,2016,000142016,0006237,01006,11,96284.9,12,361,95,122016,2016-12-30T00:00:00Z
201148,2016,000142016,0006266,01006,11,13611.4,12,361,95,122016,2016-12-30T00:00:00Z
201148,2016,000142016,0006267,01006,11,13611.4,12,361,95,122016,2016-12-30T00:00:00Z
201155,2016,000012016,0001942,02060,7,68274.52,12,361,99,052016,2016-05-19T00:00:00Z
201155,2016,000012016,0001943,02060,7,29000,12,361,99,052016,2016-05-19T00:00:00Z
201155,2016,000012016,0002263,02060,7,23538.76,12,361,99,062016,2016-06-07T00:00:00Z
201155,2016,000012016,0002264,02060,7,28000,12,361,99,062016,2016-06-07T00:00:00Z
201155,2016,000012016,0002265,02060,7,55000,12,361,99,062016,2016-06-07T00:00:00Z
201155,2016,000012016,0002791,02060,7,50746.04,12,361,99,072016,2016-07-11T00:00:00Z
201155,2016,000012016,0002792,02060,7,28000,12,361,99,072016,2016-07-11T00:00:00Z
201155,2016,000042016,0003642,02060,1,46154.9,12,361,99,082016,2016-08-31T00:00:00Z
201155,2016,000042016,0003643,02060,1,14127.3,12,361,99,082016,2016-08-31T00:00:00Z
201155,2016,000042016,0003644,02060,1,24640,12,361,61,082016,2016-08-31T00:00:00Z
201155,2016,000042016,0004062,02060,1,9300,12,361,99,092016,2016-09-21T00:00:00Z
201155,2016,000042016,0004063,02060,1,2258.7,12,361,99,092016,2016-09-21T00:00:00Z
201155,2016,000042016,0004064,02060,1,37763.1,12,361,99,092016,2016-09-21T00:00:00Z
201155,2016,000042016,0004065,02060,1,20160,12,361,99,092016,2016-09-21T00:00:00Z
201155,2016,000042016,0004324,02060,1,8064,12,361,99,102016,2016-10-19T00:00:00Z
201155,2016,000042016,0004325,02060,1,35245.56,12,361,99,102016,2016-10-19T00:00:00Z
201155,2016,000042016,0004326,02060,1,18816,12,361,99,102016,2016-10-19T00:00:00Z
201155,2016,000042016,0004327,02060,1,10788.12,12,361,99,102016,2016-10-19T00:00:00Z
201155,2016,000042016,0004328,02060,1,15105.24,12,361,99,102016,2016-10-19T00:00:00Z
201155,2016,000042016,0004329,02060,1,4623.48,12,361,99,102016,2016-10-19T00:00:00Z
201155,2016,000042016,0004543,02060,1,4623.48,12,361,99,112016,2016-11-01T00:00:00Z
201155,2016,000042016,0004544,02060,1,15105.24,12,361,99,112016,2016-11-01T00:00:00Z
201155,2016,000042016,0004545,02060,1,8064,12,361,99,112016,2016-11-01T00:00:00Z
201155,2016,000042016,0004744,02060,1,30210.48,12,361,99,112016,2016-11-17T00:00:00Z
201155,2016,000042016,0004745,02060,1,9246.96,12,361,99,112016,2016-11-17T00:00:00Z
201155,2016,000042016,0004746,02060,1,16128,12,361,99,112016,2016-11-17T00:00:00Z
201155,2016,000042016,0004927,02060,1,6164.64,12,361,99,112016,2016-11-30T00:00:00Z
201155,2016,000042016,0004928,02060,1,20140.32,12,361,99,112016,2016-11-30T00:00:00Z
201155,2016,000042016,0004929,02060,1,10752,12,361,99,112016,2016-11-30T00:00:00Z
201155,2016,000042016,0005230,02060,1,12329.28,12,361,59,122016,2016-12-23T00:00:00Z
201155,2016,000042016,0005231,02060,1,40280.64,12,361,61,122016,2016-12-23T00:00:00Z
201155,2016,000042016,0005232,02060,1,21504,12,361,61,122016,2016-12-23T00:00:00Z
201160,2016,000102016,0002631,20401,11,2800,12,361,95,072016,2016-07-29T00:00:00Z
201160,2016,000102016,0002711,20401,11,2800,12,361,95,082016,2016-08-01T00:00:00Z
201160,2016,000102016,0002788,20401,11,1800,12,361,95,082016,2016-08-09T00:00:00Z
201160,2016,000102016,0002834,20401,11,3500,12,361,95,082016,2016-08-12T00:00:00Z
201160,2016,000102016,0002919,20401,11,2800,12,361,95,082016,2016-08-24T00:00:00Z
201160,2016,000102016,0002967,20401,11,1550,12,361,95,082016,2016-08-31T00:00:00Z
201160,2016,000102016,0002968,20401,11,1550,12,361,95,082016,2016-08-31T00:00:00Z
201160,2016,000102016,0003130,20401,11,3500,12,361,95,092016,2016-09-01T00:00:00Z
201160,2016,000102016,0003140,20401,11,3500,12,361,95,092016,2016-09-16T00:00:00Z
201160,2016,000102016,0003182,20401,11,1800,12,361,95,092016,2016-09-06T00:00:00Z
201160,2016,000102016,0003220,20401,11,3500,12,361,95,092016,2016-09-13T00:00:00Z
201160,2016,000102016,0003305,20401,11,3500,12,361,95,092016,2016-09-27T00:00:00Z
201160,2016,000102016,0003499,20401,11,1800,12,361,95,102016,2016-10-07T00:00:00Z
201160,2016,000102016,0003610,20401,11,1550,12,361,95,102016,2016-10-20T00:00:00Z
201160,2016,000102016,0003635,20401,11,3500,12,361,95,102016,2016-10-25T00:00:00Z
201160,2016,000102016,0003696,20401,11,2800,12,361,95,102016,2016-10-31T00:00:00Z
201160,2016,000102016,0003809,20401,11,2800,12,361,95,112016,2016-11-01T00:00:00Z
201160,2016,000102016,0003896,20401,11,1800,12,361,95,112016,2016-11-09T00:00:00Z
201160,2016,000102016,0003959,20401,11,1550,12,361,95,112016,2016-11-11T00:00:00Z
201160,2016,000102016,0004178,20401,11,1550,12,361,95,112016,2016-11-30T00:00:00Z
201160,2016,000102016,0004417,20401,11,2800,12,361,95,122016,2016-12-12T00:00:00Z
201160,2016,000102016,0004418,20401,11,2800,12,361,95,122016,2016-12-12T00:00:00Z
201160,2016,000102016,0004465,20401,11,3500,12,361,95,122016,2016-12-15T00:00:00Z
201160,2016,000102016,0004599,20401,11,3500,12,361,95,122016,2016-12-27T00:00:00Z
201160,2016,000102016,0004700,20401,11,1600,12,361,95,122016,2016-12-29T00:00:00Z
201160,2016,000102016,0004701,20401,11,1600,12,361,95,122016,2016-12-29T00:00:00Z
201162,2016,000232016,0003198,20600,11,3450,12,361,38,062016,2016-06-01T00:00:00Z
201162,2016,000232016,0003409,20600,11,930,12,361,99,062016,2016-06-01T00:00:00Z
201162,2016,000232016,0003594,20600,11,1020,12,361,99,072016,2016-07-01T00:00:00Z
201162,2016,000232016,0003689,20600,11,3450,12,361,95,072016,2016-07-01T00:00:00Z
201162,2016,000232016,0003921,20600,11,1020,12,361,99,072016,2016-07-01T00:00:00Z
201162,2016,000232016,0003989,20600,11,3450,12,361,38,072016,2016-07-01T00:00:00Z
201162,2016,000232016,0004101,20600,11,1020,12,361,99,082016,2016-08-01T00:00:00Z
201162,2016,000232016,0004427,20600,11,3450,12,361,95,092016,2016-09-01T00:00:00Z
201162,2016,000232016,0004428,20600,11,1020,12,361,99,092016,2016-09-01T00:00:00Z
201162,2016,000232016,0004551,20600,11,1020,12,361,99,092016,2016-09-01T00:00:00Z
201162,2016,000232016,0004553,20600,11,1020,12,361,99,092016,2016-09-01T00:00:00Z
201162,2016,000232016,0004626,20600,11,3450,12,361,95,092016,2016-09-01T00:00:00Z
201162,2016,000232016,0004627,20600,11,3450,12,361,95,092016,2016-09-01T00:00:00Z
201162,2016,000232016,0005329,20600,11,1020,12,361,95,102016,2016-10-03T00:00:00Z
201162,2016,000232016,0005381,20600,11,3450,12,361,38,102016,2016-10-03T00:00:00Z
201162,2016,000232016,0005701,20600,11,1020,12,361,99,112016,2016-11-01T00:00:00Z
201162,2016,000232016,0005748,20600,11,3450,12,361,38,112016,2016-11-01T00:00:00Z
201163,2016,000372016,0003682,02080,11,2030,12,361,38,102016,2016-10-07T00:00:00Z
201163,2016,000372016,0003703,02080,11,2030,12,361,38,102016,2016-10-07T00:00:00Z
201163,2016,000372016,0004066,02080,11,2320,12,361,38,112016,2016-11-09T00:00:00Z
201165,2016,000012016,0000987,02050,7,1617,12,361,38,062016,2016-06-01T00:00:00Z
201165,2016,000012016,0000988,02050,7,1964.6,12,361,38,062016,2016-06-01T00:00:00Z
201165,2016,000012016,0001137,02050,7,1551,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001138,02050,7,2274.8,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001140,02050,7,1447.6,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001141,02050,7,2068,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001142,02050,7,1757.8,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001143,02050,7,1757.8,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001144,02050,7,2274.8,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001145,02050,7,1943.7,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001147,02050,7,1701.6,12,361,38,062016,2016-06-21T00:00:00Z
201165,2016,000012016,0001205,02050,7,838,12,361,38,062016,2016-06-30T00:00:00Z
201165,2016,000012016,0001206,02050,7,838,12,361,38,062016,2016-06-30T00:00:00Z
201165,2016,000012016,0001263,02050,7,838,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001264,02050,7,838,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001265,02050,7,836,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001266,02050,7,836,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001267,02050,7,2376,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001268,02050,7,2079,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001269,02050,7,2352.9,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001270,02050,7,1936,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001271,02050,7,1943.7,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001272,02050,7,1943.7,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001273,02050,7,1943.7,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001274,02050,7,1584,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001275,02050,7,1943.7,12,361,38,072016,2016-07-01T00:00:00Z
201165,2016,000012016,0001460,02050,7,1447.6,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001461,02050,7,2274.8,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001462,02050,7,1943.7,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001464,02050,7,1229.8,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001465,02050,7,1355.2,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001466,02050,7,1617,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001467,02050,7,1315.6,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001468,02050,7,1214.4,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001469,02050,7,2613.6,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001470,02050,7,1701.7,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001471,02050,7,1881,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001472,02050,7,1551,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001473,02050,7,1757.8,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001474,02050,7,2274.8,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001475,02050,7,1964.6,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001476,02050,7,2378.2,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001477,02050,7,1584,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001478,02050,7,1943.7,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001479,02050,7,1943.7,12,361,38,082016,2016-08-01T00:00:00Z
201165,2016,000012016,0001542,02050,7,1757.8,12,361,38,082016,2016-08-10T00:00:00Z
201165,2016,000012016,0001543,02050,7,1936,12,361,38,082016,2016-08-10T00:00:00Z
201165,2016,000012016,0001544,02050,7,1757.8,12,361,38,082016,2016-08-10T00:00:00Z
201165,2016,000012016,0001545,02050,7,1776.5,12,361,38,082016,2016-08-10T00:00:00Z
201165,2016,000012016,0001574,02050,7,838,12,361,38,082016,2016-08-16T00:00:00Z
201165,2016,000012016,0001575,02050,7,838,12,361,38,082016,2016-08-16T00:00:00Z
201165,2016,000012016,0001576,02050,7,1701.6,12,361,38,082016,2016-08-16T00:00:00Z
201165,2016,000012016,0001578,02050,7,1757.8,12,361,38,082016,2016-08-16T00:00:00Z
201165,2016,000012016,0001580,02050,7,1584,12,361,38,082016,2016-08-16T00:00:00Z
201165,2016,000012016,0001581,02050,7,2378.2,12,361,38,082016,2016-08-16T00:00:00Z
201165,2016,000012016,0001582,02050,7,2171.4,12,361,38,082016,2016-08-18T00:00:00Z
201165,2016,000012016,0001584,02050,7,1943.7,12,361,38,082016,2016-08-18T00:00:00Z
201165,2016,000012016,0001586,02050,7,2376,12,361,38,082016,2016-08-18T00:00:00Z
201165,2016,000012016,0001587,02050,7,2079,12,361,38,082016,2016-08-18T00:00:00Z
201165,2016,000012016,0001590,02050,7,2352.9,12,361,38,082016,2016-08-19T00:00:00Z
201165,2016,000012016,0001592,02050,7,1943.7,12,361,38,082016,2016-08-19T00:00:00Z
201165,2016,000012016,0001594,02050,7,836,12,361,38,082016,2016-08-19T00:00:00Z
201165,2016,000012016,0001595,02050,7,836,12,361,38,082016,2016-08-19T00:00:00Z
201165,2016,000012016,0001597,02050,7,2068,12,361,38,082016,2016-08-19T00:00:00Z
201165,2016,000012016,0001598,02050,7,1943.7,12,361,38,082016,2016-08-19T00:00:00Z
201165,2016,000012016,0001721,02050,7,2274.8,12,361,38,092016,2016-09-01T00:00:00Z
201165,2016,000012016,0001722,02050,7,1447.6,12,361,38,092016,2016-09-01T00:00:00Z
201165,2016,000012016,0001723,02050,7,1943.7,12,361,38,092016,2016-09-01T00:00:00Z
201165,2016,000012016,0001724,02050,7,1936,12,361,38,092016,2016-09-01T00:00:00Z
201165,2016,000012016,0001725,02050,7,1355.2,12,361,38,092016,2016-09-01T00:00:00Z
201165,2016,000012016,0001726,02050,7,1617,12,361,38,092016,2016-09-01T00:00:00Z
