cd_UGestora,dt_Ano,cd_UnidOrcamentaria,nu_Empenho,nu_Parcela,tp_Lancamento,vl_Pagamento,dt_Pagamento
201020,2016,20600,0008172,0000005,1,3532.74,2016-12-19 00:00:00
201020,2016,20600,0008173,0000001,1,77.68,2016-12-19 00:00:00
201020,2016,20600,0008173,0000002,1,1475.95,2016-12-19 00:00:00
201020,2016,20600,0008174,0000001,1,83.66,2016-12-19 00:00:00
201020,2016,20600,0008174,0000002,1,1589.48,2016-12-19 00:00:00
201020,2016,20600,0008175,0000001,1,53.78,2016-12-19 00:00:00
201020,2016,20600,0008175,0000002,1,1021.81,2016-12-19 00:00:00
201020,2016,20600,0008176,0000001,1,2151.18,2016-12-19 00:00:00
201020,2016,20600,0008177,0000001,1,59.76,2016-12-19 00:00:00
201020,2016,20600,0008177,0000002,1,1135.34,2016-12-19 00:00:00
201020,2016,20600,0008178,0000001,1,161.34,2016-12-19 00:00:00
201020,2016,20600,0008178,0000002,1,17.1,2016-12-19 00:00:00
201020,2016,20600,0008178,0000003,1,16.13,2016-12-19 00:00:00
201020,2016,20600,0008178,0000004,1,32.27,2016-12-19 00:00:00
201020,2016,20600,0008178,0000005,1,2999.93,2016-12-19 00:00:00
201020,2016,20600,0008179,0000001,1,149.39,2016-12-19 00:00:00
201020,2016,20600,0008179,0000002,1,6.74,2016-12-19 00:00:00
201020,2016,20600,0008179,0000003,1,14.94,2016-12-19 00:00:00
201020,2016,20600,0008179,0000004,1,29.88,2016-12-19 00:00:00
201020,2016,20600,0008179,0000005,1,2786.8,2016-12-19 00:00:00
201020,2016,20600,0008180,0000001,1,137.44,2016-12-19 00:00:00
201020,2016,20600,0008180,0000002,1,13.74,2016-12-19 00:00:00
201020,2016,20600,0008180,0000003,1,27.49,2016-12-19 00:00:00
201020,2016,20600,0008180,0000004,1,2570.06,2016-12-19 00:00:00
201020,2016,20600,0008181,0000001,1,173.29,2016-12-19 00:00:00
201020,2016,20600,0008181,0000002,1,27.46,2016-12-19 00:00:00
201020,2016,20600,0008181,0000003,1,17.33,2016-12-19 00:00:00
201020,2016,20600,0008181,0000004,1,34.66,2016-12-19 00:00:00
201020,2016,20600,0008181,0000005,1,3213.05,2016-12-19 00:00:00
201020,2016,20600,0008182,0000001,1,137.44,2016-12-19 00:00:00
201020,2016,20600,0008182,0000002,1,13.74,2016-12-19 00:00:00
201020,2016,20600,0008182,0000003,1,27.49,2016-12-19 00:00:00
201020,2016,20600,0008182,0000004,1,2570.06,2016-12-19 00:00:00
201020,2016,20600,0008183,0000001,1,35.85,2016-12-19 00:00:00
201020,2016,20600,0008183,0000002,1,681.21,2016-12-19 00:00:00
201020,2016,20600,0008757,0000001,1,3501.64,2016-12-16 00:00:00
201020,2016,20600,0008773,0000001,1,2091.43,2016-12-16 00:00:00
201020,2016,20600,0008776,0000001,1,7170.6,2016-12-16 00:00:00
201020,2016,20600,0008779,0000001,1,6716.88,2016-12-16 00:00:00
201020,2016,20600,0008807,0000001,1,2390.2,2016-12-19 00:00:00
201020,2016,20600,0008809,0000001,1,3854.34,2016-12-19 00:00:00
201020,2016,20600,0008811,0000001,1,3585.3,2016-12-19 00:00:00
201020,2016,20600,0008812,0000001,1,5795.76,2016-12-19 00:00:00
201020,2016,20600,0008813,0000001,1,1434.12,2016-12-19 00:00:00
201020,2016,20600,0008814,0000001,1,7641.99,2016-12-19 00:00:00
201020,2016,20600,0008815,0000001,1,2031.67,2016-12-19 00:00:00
201020,2016,20600,0009447,0000001,1,3011.65,2016-12-30 00:00:00
201020,2016,20600,0009448,0000001,1,2748.73,2016-12-30 00:00:00
201020,2016,20600,0009449,0000001,1,3854.34,2016-12-30 00:00:00
201020,2016,20600,0009451,0000001,1,3824.32,2016-12-30 00:00:00
201020,2016,20600,0009452,0000001,1,3465.79,2016-12-30 00:00:00
201020,2016,20600,0009453,0000001,1,7170.6,2016-12-30 00:00:00
201020,2016,20600,0009455,0000001,1,1553.63,2016-12-30 00:00:00
201020,2016,20600,0009456,0000001,1,1434.12,2016-12-30 00:00:00
201020,2016,20600,0009457,0000001,1,7641.99,2016-12-30 00:00:00
201020,2016,20600,0009459,0000001,1,1673.14,2016-12-30 00:00:00
201020,2016,20600,0009460,0000001,1,717.06,2016-12-30 00:00:00
201020,2016,20600,0009461,0000001,1,3501.64,2016-12-30 00:00:00
201020,2016,20600,0009463,0000001,1,1075.59,2016-12-30 00:00:00
201020,2016,20600,0009464,0000001,1,2390.2,2016-12-30 00:00:00
201020,2016,20600,0009465,0000001,1,3501.64,2016-12-30 00:00:00
201020,2016,20600,0009467,0000001,1,2151.18,2016-12-30 00:00:00
201020,2016,20600,0009468,0000001,1,2031.67,2016-12-30 00:00:00
201020,2016,20600,0009471,0000001,1,2748.73,2016-12-30 00:00:00
201020,2016,20600,0009474,0000001,1,1195.1,2016-12-30 00:00:00
201020,2016,20600,0009475,0000001,1,2091.43,2016-12-30 00:00:00
201020,2016,20600,0009477,0000001,1,4242.61,2016-12-30 00:00:00
201020,2016,20600,0009478,0000001,1,3226.77,2016-12-30 00:00:00
201020,2016,20600,0009479,0000001,1,5795.76,2016-12-30 00:00:00
201020,2016,20600,0009481,0000001,1,1543.75,2016-12-30 00:00:00
201020,2016,20600,0009482,0000001,1,2987.75,2016-12-30 00:00:00
201020,2016,20600,0009483,0000001,1,3585.3,2016-12-30 00:00:00
201023,2016,20505,0001315,0000001,1,1246.14,2016-06-07 00:00:00
201023,2016,20505,0001321,0000001,1,589.68,2016-06-07 00:00:00
201023,2016,20505,0001330,0000001,1,862.68,2016-06-07 00:00:00
201023,2016,20505,0001335,0000001,1,1021.57,2016-06-07 00:00:00
201023,2016,20505,0001341,0000001,1,647.64,2016-06-07 00:00:00
201023,2016,20505,0001342,0000001,1,2259.26,2016-06-07 00:00:00
201023,2016,20505,0001350,0000001,1,2029.44,2016-06-07 00:00:00
201023,2016,20505,0001351,0000001,1,602.78,2016-06-07 00:00:00
201023,2016,20505,0001357,0000001,1,2150.4,2016-06-07 00:00:00
201023,2016,20505,0001358,0000001,1,2029.2,2016-06-07 00:00:00
201023,2016,20505,0001364,0000001,1,633.91,2016-06-07 00:00:00
201023,2016,20505,0001365,0000001,1,1096.2,2016-06-07 00:00:00
201023,2016,20505,0001369,0000001,1,325.08,2016-06-07 00:00:00
201023,2016,20505,0001374,0000001,1,2506,2016-06-07 00:00:00
201023,2016,20505,0001720,0000001,1,1524.96,2016-07-11 00:00:00
201023,2016,20505,0001724,0000001,1,1936.51,2016-07-11 00:00:00
201023,2016,20505,0001729,0000001,1,505.44,2016-07-11 00:00:00
201023,2016,20505,0001732,0000001,1,516.67,2016-07-11 00:00:00
201023,2016,20505,0001737,0000001,1,739.44,2016-07-11 00:00:00
201023,2016,20505,0001746,0000001,1,875.63,2016-07-11 00:00:00
201023,2016,20505,0001762,0000001,1,1843.2,2016-07-11 00:00:00
201023,2016,20505,0001764,0000001,1,555.12,2016-07-11 00:00:00
201023,2016,20505,0001772,0000001,1,1739.52,2016-07-11 00:00:00
201023,2016,20505,0001780,0000001,1,325.08,2016-07-11 00:00:00
201023,2016,20505,0001789,0000001,1,633.91,2016-07-11 00:00:00
201023,2016,20505,0001798,0000001,1,1961.22,2016-07-11 00:00:00
201023,2016,20505,0002011,0000001,1,493.44,2016-08-09 00:00:00
201023,2016,20505,0002021,0000001,1,1843.2,2016-08-09 00:00:00
201023,2016,20505,0002030,0000001,1,1836.16,2016-08-09 00:00:00
201023,2016,20505,0002035,0000001,1,1961.22,2016-08-09 00:00:00
201023,2016,20505,0002039,0000001,1,325.08,2016-08-09 00:00:00
201023,2016,20505,0002042,0000001,1,1524.96,2016-08-09 00:00:00
201023,2016,20505,0002045,0000001,1,839.79,2016-08-09 00:00:00
201023,2016,20505,0002047,0000001,1,633.91,2016-08-09 00:00:00
201023,2016,20505,0002052,0000001,1,477.36,2016-08-09 00:00:00
201023,2016,20505,0002060,0000001,1,739.44,2016-08-09 00:00:00
201023,2016,20505,0002068,0000001,1,875.63,2016-08-09 00:00:00
201023,2016,20505,0002075,0000001,1,516.67,2016-08-09 00:00:00
201023,2016,20505,0002082,0000001,1,1721.34,2016-08-09 00:00:00
201023,2016,20505,0002374,0000001,1,2150.4,2016-09-13 00:00:00
201023,2016,20505,0002382,0000001,1,2029.44,2016-09-13 00:00:00
201023,2016,20505,0002387,0000001,1,1021.57,2016-09-13 00:00:00
201023,2016,20505,0002391,0000001,1,325.08,2016-09-13 00:00:00
201023,2016,20505,0002399,0000001,1,633.91,2016-09-13 00:00:00
201023,2016,20505,0002406,0000001,1,2288.08,2016-09-13 00:00:00
201023,2016,20505,0002413,0000001,1,1779.12,2016-09-13 00:00:00
201023,2016,20505,0002420,0000001,1,589.68,2016-09-13 00:00:00
201023,2016,20505,0002426,0000001,1,631.49,2016-09-13 00:00:00
201023,2016,20505,0002428,0000001,1,903.76,2016-09-13 00:00:00
201023,2016,20505,0002435,0000001,1,2259.26,2016-09-13 00:00:00
201023,2016,20505,0002443,0000001,1,647.64,2016-09-13 00:00:00
201023,2016,20505,0002712,0000001,1,1936.51,2016-11-09 00:00:00
201023,2016,20505,0002719,0000001,1,821.6,2016-11-09 00:00:00
201023,2016,20505,0002727,0000001,1,505.44,2016-11-09 00:00:00
201023,2016,20505,0002737,0000001,1,1524.96,2016-11-09 00:00:00
201023,2016,20505,0002745,0000001,1,278.64,2016-11-09 00:00:00
201023,2016,20505,0002751,0000001,1,1961.22,2016-11-09 00:00:00
201023,2016,20505,0002758,0000001,1,543.35,2016-11-09 00:00:00
201023,2016,20505,0002766,0000001,1,1739.52,2016-11-09 00:00:00
201023,2016,20505,0002773,0000001,1,574.08,2016-11-09 00:00:00
201023,2016,20505,0002774,0000001,1,1843.2,2016-11-09 00:00:00
201023,2016,20505,0002781,0000001,1,972.92,2016-11-09 00:00:00
201023,2016,20505,0002782,0000001,1,555.12,2016-11-09 00:00:00
201023,2016,20505,0003082,0000001,1,739.44,2016-12-08 00:00:00
201023,2016,20505,0003097,0000001,1,1449.6,2016-12-07 00:00:00
201023,2016,20505,0003103,0000001,1,421.2,2016-12-07 00:00:00
201023,2016,20505,0003109,0000001,1,462.6,2016-12-07 00:00:00
201023,2016,20505,0003123,0000001,1,278.64,2016-12-07 00:00:00
201023,2016,20505,0003136,0000001,1,1270.8,2016-12-07 00:00:00
201023,2016,20505,0003138,0000001,1,729.69,2016-12-07 00:00:00
201023,2016,20505,0003145,0000001,1,516.67,2016-12-07 00:00:00
201023,2016,20505,0003161,0000001,1,1613.76,2016-12-07 00:00:00
201023,2016,20505,0003167,0000001,1,1634.35,2016-12-07 00:00:00
201023,2016,20505,0003195,0000001,1,543.35,2016-12-07 00:00:00
201023,2016,20505,0003196,0000001,1,1536,2016-12-07 00:00:00
201023,2016,20505,0003488,0000001,1,545.38,2016-12-29 00:00:00
201023,2016,20505,0003490,0000001,1,1609.68,2016-12-29 00:00:00
201023,2016,20505,0003492,0000001,1,780.52,2016-12-29 00:00:00
201023,2016,20505,0003499,0000001,1,1836.16,2016-12-29 00:00:00
201023,2016,20505,0003506,0000001,1,924.27,2016-12-29 00:00:00
201023,2016,20505,0003507,0000001,1,294.12,2016-12-29 00:00:00
201023,2016,20505,0003511,0000001,1,573.53,2016-12-29 00:00:00
201023,2016,20505,0003515,0000001,1,585.96,2016-12-29 00:00:00
201023,2016,20505,0003517,0000001,1,2044.1,2016-12-29 00:00:00
201023,2016,20505,0003522,0000001,1,533.52,2016-12-29 00:00:00
201023,2016,20505,0003524,0000001,1,2070.17,2016-12-29 00:00:00
201023,2016,20505,0003529,0000001,1,1945.6,2016-12-29 00:00:00
201023,2016,20505,0003706,0000001,1,1331.2,2016-12-28 00:00:00
201023,2016,20505,0003712,0000001,1,232.2,2016-12-28 00:00:00
201023,2016,20505,0003721,0000001,1,452.79,2016-12-28 00:00:00
201023,2016,20505,0003728,0000001,1,400.92,2016-12-28 00:00:00
201023,2016,20505,0003730,0000001,1,1256.32,2016-12-28 00:00:00
201023,2016,20505,0003736,0000001,1,1416.43,2016-12-28 00:00:00
201023,2016,20505,0003738,0000001,1,1101.36,2016-12-28 00:00:00
201023,2016,20505,0003745,0000001,1,421.2,2016-12-28 00:00:00
201023,2016,20505,0003751,0000001,1,616.2,2016-12-28 00:00:00
201023,2016,20505,0003758,0000001,1,729.69,2016-12-28 00:00:00
201023,2016,20505,0003764,0000001,1,1398.59,2016-12-28 00:00:00
201023,2016,20505,0003772,0000001,1,430.56,2016-12-28 00:00:00
201027,2016,02040,0001814,0000001,1,2420,2016-06-14 00:00:00
201027,2016,02040,0002427,0000001,1,2420,2016-08-10 00:00:00
201027,2016,02040,0002910,0000001,1,2420,2016-09-13 00:00:00
201027,2016,02040,0003419,0000001,1,2420,2016-10-18 00:00:00
201027,2016,02040,0003691,0000001,1,2420,2016-11-08 00:00:00
201027,2016,02040,0004234,0000001,1,2420,2016-12-15 00:00:00
201034,2016,20006,0004941,0000001,1,1407.6,2016-07-22 00:00:00
201034,2016,20006,0005637,0000001,1,1407.6,2016-08-15 00:00:00
201034,2016,20006,0006255,0000001,1,1798.6,2016-09-28 00:00:00
201034,2016,20006,0006925,0000001,1,1407.6,2016-10-20 00:00:00
201034,2016,20006,0007477,0000001,1,1329.4,2016-11-18 00:00:00
201034,2016,20006,0008167,0000001,1,1407.6,2016-12-27 00:00:00
201034,2016,20006,0008904,0000001,1,938.4,2016-12-27 00:00:00
201039,2016,02501,0002453,0000001,1,3000,2016-07-20 00:00:00
201039,2016,02501,0002454,0000001,1,3374.79,2016-07-20 00:00:00
201039,2016,02501,0002455,0000001,1,3483.52,2016-07-20 00:00:00
201039,2016,02501,0002457,0000001,1,2673.92,2016-07-20 00:00:00
201039,2016,02501,0002459,0000001,1,3000,2016-07-20 00:00:00
201039,2016,02501,0002825,0000001,1,5522,2016-08-16 00:00:00
201039,2016,02501,0002826,0000001,1,3606.26,2016-08-16 00:00:00
201039,2016,02501,0002827,0000001,1,4902.8,2016-08-16 00:00:00
201039,2016,02501,0002828,0000001,1,5284,2016-08-16 00:00:00
201039,2016,02501,0002829,0000001,1,3761.45,2016-08-16 00:00:00
201039,2016,02501,0003175,0000001,1,4509.88,2016-09-16 00:00:00
201039,2016,02501,0003176,0000001,1,4198.72,2016-09-16 00:00:00
201039,2016,02501,0003177,0000001,1,5748.1,2016-09-16 00:00:00
201039,2016,02501,0003178,0000001,1,5647.94,2016-09-16 00:00:00
201039,2016,02501,0003179,0000001,1,4712.62,2016-09-16 00:00:00
201039,2016,02501,0003454,0000001,1,2502.8,2016-10-18 00:00:00
201039,2016,02501,0003455,0000001,1,1894.08,2016-10-18 00:00:00
201039,2016,02501,0003457,0000001,1,2284.22,2016-10-18 00:00:00
201039,2016,02501,0003458,0000001,1,2522,2016-10-18 00:00:00
201039,2016,02501,0003459,0000001,1,2074.96,2016-10-18 00:00:00
201039,2016,02501,0003723,0000001,1,6069.8,2016-11-10 00:00:00
201039,2016,02501,0003732,0000001,1,6295.9,2016-11-10 00:00:00
201039,2016,02501,0003740,0000001,1,7157.66,2016-11-10 00:00:00
201039,2016,02501,0003741,0000001,1,4074.96,2016-11-10 00:00:00
201039,2016,02501,0003890,0000001,1,4894.08,2016-11-17 00:00:00
201039,2016,02501,0004224,0000001,1,2265.76,2016-12-14 00:00:00
201039,2016,02501,0004226,0000001,1,3000,2016-12-14 00:00:00
201039,2016,02501,0004227,0000001,1,1695.9,2016-12-14 00:00:00
201039,2016,02501,0004228,0000001,1,4902.8,2016-12-14 00:00:00
201039,2016,02501,0004585,0000001,1,6293.92,2016-12-30 00:00:00
201039,2016,02501,0004691,0000001,1,4632.48,2016-12-30 00:00:00
201039,2016,02501,0004692,0000001,1,5379.41,2016-12-30 00:00:00
201042,2016,02070,0001354,0000001,1,10512.74,2016-07-08 00:00:00
201042,2016,02070,0001784,0000001,1,10000,2016-08-10 00:00:00
201042,2016,02070,0002213,0000001,1,12000,2016-08-25 00:00:00
201042,2016,02070,0002485,0000001,1,8570,2016-09-30 00:00:00
201042,2016,02070,0002485,0000002,1,10000,2016-10-20 00:00:00
201042,2016,02070,0002485,0000003,1,2000,2016-11-01 00:00:00
201042,2016,02070,0002842,0000001,1,10000,2016-11-01 00:00:00
201042,2016,02070,0002842,0000002,1,10570,2016-11-29 00:00:00
201042,2016,02070,0003094,0000001,1,20570,2016-12-21 00:00:00
201045,2016,02050,0001289,0000001,1,1800,2016-06-22 00:00:00
201045,2016,02050,0001290,0000001,1,2400,2016-06-22 00:00:00
201045,2016,02050,0001291,0000001,1,1400,2016-06-22 00:00:00
201045,2016,02050,0001293,0000001,1,1000,2016-06-22 00:00:00
201045,2016,02050,0001294,0000001,1,1000,2016-06-22 00:00:00
201045,2016,02050,0001295,0000001,1,900,2016-06-21 00:00:00
201045,2016,02050,0001296,0000001,1,1300,2016-06-22 00:00:00
201045,2016,02050,0001544,0000001,1,1000,2016-07-19 00:00:00
201045,2016,02050,0001545,0000001,1,900,2016-07-19 00:00:00
201045,2016,02050,0001546,0000001,1,1300,2016-07-19 00:00:00
201045,2016,02050,0001547,0000001,1,1400,2016-07-19 00:00:00
201045,2016,02050,0001548,0000001,1,1800,2016-07-19 00:00:00
201045,2016,02050,0001564,0000001,1,1000,2016-07-19 00:00:00
201045,2016,02050,0001696,0000001,1,2400,2016-08-19 00:00:00
201045,2016,02050,0001868,0000001,1,1000,2016-08-24 00:00:00
201045,2016,02050,0001869,0000001,1,1800,2016-08-24 00:00:00
201045,2016,02050,0001870,0000001,1,2400,2016-11-17 00:00:00
201045,2016,02050,0001871,0000001,1,900,2016-08-24 00:00:00
201045,2016,02050,0001872,0000001,1,1300,2016-08-24 00:00:00
201045,2016,02050,0001876,0000001,1,1000,2016-08-24 00:00:00
201045,2016,02050,0001879,0000001,1,1400,2016-08-24 00:00:00
201045,2016,02050,0002053,0000001,1,2220,2016-09-14 00:00:00
201045,2016,02050,0002053,0000002,1,180,2016-09-28 00:00:00
201045,2016,02050,0002110,0000001,1,2400,2016-09-28 00:00:00
201045,2016,02050,0002114,0000001,1,900,2016-09-28 00:00:00
201045,2016,02050,0002234,0000001,1,1000,2016-10-18 00:00:00
201045,2016,02050,0002235,0000001,1,900,2016-10-18 00:00:00
201045,2016,02050,0002236,0000001,1,1000,2016-10-18 00:00:00
201045,2016,02050,0002237,0000001,1,2400,2016-10-18 00:00:00
201045,2016,02050,0002284,0000001,1,1400,2016-10-26 00:00:00
201045,2016,02050,0002285,0000001,1,1300,2016-10-26 00:00:00
201045,2016,02050,0002286,0000001,1,1800,2016-10-26 00:00:00
201045,2016,02050,0002482,0000001,1,1300,2016-11-17 00:00:00
201045,2016,02050,0002483,0000001,1,1300,2016-11-17 00:00:00
201045,2016,02050,0002484,0000001,1,900,2016-11-17 00:00:00
201045,2016,02050,0002485,0000001,1,900,2016-11-17 00:00:00
201045,2016,02050,0002486,0000001,1,1000,2016-11-17 00:00:00
201045,2016,02050,0002487,0000001,1,1000,2016-11-17 00:00:00
201045,2016,02050,0002488,0000001,1,1400,2016-11-17 00:00:00
201045,2016,02050,0002489,0000001,1,1400,2016-11-17 00:00:00
201045,2016,02050,0002490,0000001,1,1000,2016-11-17 00:00:00
201045,2016,02050,0002491,0000001,1,1000,2016-11-17 00:00:00
201045,2016,02050,0002492,0000001,1,1800,2016-11-17 00:00:00
201045,2016,02050,0002493,0000001,1,1800,2016-11-17 00:00:00
201045,2016,02050,0002494,0000001,1,2400,2016-11-30 00:00:00
201049,2016,02007,0002675,0000001,1,457.5,2016-07-07 00:00:00
201049,2016,02007,0003154,0000001,1,1525,2016-08-10 00:00:00
201049,2016,02007,0003571,0000001,1,1677.5,2016-09-12 00:00:00
201049,2016,02007,0004095,0000001,1,1601.25,2016-10-25 00:00:00
201049,2016,02007,0004447,0000001,1,1448.75,2016-11-08 00:00:00
201049,2016,02007,0004846,0000001,1,1525,2016-12-08 00:00:00
201049,2016,02007,0005204,0000001,1,915,2016-12-26 00:00:00
201050,2016,02060,0001611,0000001,1,34637.5,2016-06-22 00:00:00
201050,2016,02060,0001612,0000001,1,30758.1,2016-06-22 00:00:00
201050,2016,02060,0001613,0000001,1,36422.5,2016-06-22 00:00:00
201050,2016,02060,0001614,0000001,1,35496,2016-06-22 00:00:00
201050,2016,02060,0002414,0000001,1,18093,2016-08-02 00:00:00
201050,2016,02060,0002415,0000001,1,20375,2016-08-02 00:00:00
201050,2016,02060,0002416,0000001,1,20880,2016-08-02 00:00:00
201050,2016,02060,0002417,0000001,1,21425,2016-08-02 00:00:00
201050,2016,02060,0002921,0000001,1,15890.5,2016-09-16 00:00:00
201050,2016,02060,0003018,0000001,1,18408.41,2016-09-26 00:00:00
201050,2016,02060,0003043,0000001,1,16358.48,2016-09-29 00:00:00
201050,2016,02060,0003064,0000001,1,17608.8,2016-10-05 00:00:00
201050,2016,02060,0003233,0000001,1,17571.66,2016-10-17 00:00:00
201050,2016,02060,0003236,0000001,1,16808.4,2016-10-18 00:00:00
201050,2016,02060,0003237,0000001,1,15341.31,2016-10-19 00:00:00
201050,2016,02060,0003238,0000001,1,15614.92,2016-10-19 00:00:00
201050,2016,02060,0003437,0000001,1,14224.68,2016-11-11 00:00:00
201050,2016,02060,0003438,0000001,1,13144.57,2016-11-11 00:00:00
201050,2016,02060,0003439,0000001,1,12640.52,2016-11-11 00:00:00
201050,2016,02060,0003600,0000001,1,13606,2016-11-24 00:00:00
201050,2016,02060,0003790,0000001,1,14407.2,2016-12-15 00:00:00
201050,2016,02060,0003791,0000001,1,13753.47,2016-12-09 00:00:00
201050,2016,02060,0003792,0000001,1,14871.2,2016-12-09 00:00:00
201050,2016,02060,0003793,0000001,1,16734.92,2016-12-09 00:00:00
201050,2016,02060,0004124,0000001,1,10409.84,2016-12-29 00:00:00
201050,2016,02060,0004125,0000001,1,11714.44,2016-12-29 00:00:00
201050,2016,02060,0004126,0000001,1,11205.6,2016-12-29 00:00:00
201050,2016,02060,0004127,0000001,1,9765.92,2016-12-29 00:00:00
201053,2016,20500,0000607,0000001,1,2169.2,2016-06-15 00:00:00
201053,2016,20500,0000608,0000001,1,1550.4,2016-06-15 00:00:00
201053,2016,20500,0000891,0000001,1,2169.2,2016-08-25 00:00:00
201053,2016,20500,0000892,0000001,1,1550.4,2016-08-25 00:00:00
201053,2016,20500,0001026,0000001,1,1824,2016-09-30 00:00:00
201053,2016,20500,0001027,0000001,1,2552,2016-09-30 00:00:00
201055,2016,20040,0001808,0000001,1,2900,2016-06-20 00:00:00
201055,2016,20040,0002029,0000001,1,2500,2016-07-08 00:00:00
201055,2016,20040,0002030,0000001,1,2900,2016-07-08 00:00:00
201055,2016,20040,0002059,0000001,1,1700,2016-07-11 00:00:00
201055,2016,20040,0002534,0000001,1,1700,2016-08-23 00:00:00
201055,2016,20040,0002545,0000001,1,2900,2016-08-23 00:00:00
201055,2016,20040,0002733,0000001,1,2500,2016-08-31 00:00:00
201055,2016,20040,0003118,0000001,1,2900,2016-10-20 00:00:00
201055,2016,20040,0003330,0000001,1,2900,2016-11-11 00:00:00
201055,2016,20040,0003337,0000001,1,1700,2016-11-11 00:00:00
201055,2016,20040,0003377,0000001,1,2500,2016-11-11 00:00:00
201055,2016,20040,0003413,0000001,1,1700,2016-11-16 00:00:00
201055,2016,20040,0003431,0000001,1,2500,2016-11-16 00:00:00
201055,2016,20040,0003435,0000001,1,2900,2016-11-16 00:00:00
201055,2016,20040,0003779,0000001,1,2900,2016-12-21 00:00:00
201055,2016,20040,0003782,0000001,1,2500,2016-12-21 00:00:00
201055,2016,20040,0003787,0000001,1,1700,2016-12-21 00:00:00
201055,2016,20040,0003843,0000001,1,1700,2016-12-26 00:00:00
201055,2016,20040,0003895,0000001,1,2900,2016-12-28 00:00:00
201056,2016,07000,0000889,0000001,1,1247.85,2016-05-11 00:00:00
201056,2016,07000,0000891,0000001,1,1298.9,2016-05-11 00:00:00
201056,2016,07000,0000911,0000001,1,1241.25,2016-05-17 00:00:00
201056,2016,07000,0001136,0000001,1,1041.05,2016-06-14 00:00:00
201056,2016,07000,0001137,0000001,1,1047.85,2016-06-14 00:00:00
201056,2016,07000,0001622,0000001,1,1297.1,2016-08-17 00:00:00
201056,2016,07000,0001665,0000001,1,1041.05,2016-08-26 00:00:00
201056,2016,07000,0001679,0000001,1,1047.85,2016-08-30 00:00:00
201056,2016,07000,0001834,0000001,1,1041.05,2016-09-20 00:00:00
201056,2016,07000,0001842,0000001,1,1047.9,2016-09-23 00:00:00
201056,2016,07000,0002137,0000001,1,1300,2016-11-10 00:00:00
201056,2016,07000,0002137,0000002,1,1300,2016-11-10 00:00:00
201056,2016,07000,0002139,0000001,1,1041.05,2016-11-11 00:00:00
201056,2016,07000,0002455,0000001,1,3112.5,2016-12-23 00:00:00
201056,2016,07000,0002461,0000001,1,2512,2016-12-01 00:00:00
201057,2016,20400,0003711,0000001,1,26460.8,2016-06-15 00:00:00
201057,2016,20400,0004608,0000001,1,2858.72,2016-07-20 00:00:00
201057,2016,20400,0004608,0000002,1,62000,2016-07-20 00:00:00
201057,2016,20400,0005405,0000001,1,5484.4,2016-08-19 00:00:00
201057,2016,20400,0005405,0000002,1,5800,2016-08-19 00:00:00
201057,2016,20400,0005405,0000003,1,8600,2016-08-19 00:00:00
201057,2016,20400,0005405,0000004,1,14500,2016-08-19 00:00:00
201057,2016,20400,0006174,0000001,1,65665,2016-09-30 00:00:00
201057,2016,20400,0008275,0000001,1,42263.75,2016-12-29 00:00:00
201063,2016,00204,0001571,0000001,1,1053,2016-05-11 00:00:00
201063,2016,00204,0001584,0000001,1,1053,2016-05-11 00:00:00
201063,2016,00204,0001605,0000001,1,1000,2016-05-11 00:00:00
201063,2016,00204,0001608,0000001,1,600,2016-05-11 00:00:00
201063,2016,00204,0001612,0000001,1,1264,2016-05-11 00:00:00
201063,2016,00204,0002480,0000001,1,1264,2016-07-14 00:00:00
201063,2016,00204,0002483,0000001,1,1053,2016-07-14 00:00:00
201063,2016,00204,0002484,0000001,1,800,2016-07-14 00:00:00
201063,2016,00204,0002485,0000001,1,1053,2016-07-14 00:00:00
201063,2016,00204,0002488,0000001,1,900,2016-07-14 00:00:00
201063,2016,00204,0002936,0000001,1,1580,2016-08-17 00:00:00
201063,2016,00204,0002938,0000001,1,1000,2016-08-17 00:00:00
201063,2016,00204,0002941,0000001,1,1000,2016-08-17 00:00:00
201063,2016,00204,0002966,0000001,1,1264,2016-08-22 00:00:00
201063,2016,00204,0003270,0000001,1,900,2016-09-19 00:00:00
201063,2016,00204,0003271,0000001,1,1264,2016-09-19 00:00:00
201063,2016,00204,0003275,0000001,1,800,2016-09-19 00:00:00
201063,2016,00204,0003955,0000001,1,1264,2016-11-11 00:00:00
201063,2016,00204,0003956,0000001,1,1053,2016-11-11 00:00:00
201063,2016,00204,0003957,0000001,1,800,2016-11-11 00:00:00
201063,2016,00204,0003964,0000001,1,900,2016-11-11 00:00:00
201063,2016,00204,0003969,0000001,1,600,2016-11-11 00:00:00
201063,2016,00204,0003970,0000001,1,900,2016-11-11 00:00:00
201063,2016,00204,0003972,0000001,1,1000,2016-11-11 00:00:00
201063,2016,00204,0003974,0000001,1,1000,2016-11-11 00:00:00
201063,2016,00204,0003976,0000001,1,1580,2016-11-11 00:00:00
201063,2016,00204,0003982,0000001,1,900,2016-11-11 00:00:00
201063,2016,00204,0004346,0000001,1,1264,2016-12-12 00:00:00
201063,2016,00204,0004347,0000001,1,900,2016-12-12 00:00:00
201063,2016,00204,0004502,0000001,1,900,2016-12-23 00:00:00
201067,2016,02060,0008828,0000001,1,2208,2016-12-08 00:00:00
201067,2016,02060,0008836,0000001,1,920,2016-12-08 00:00:00
